,page,country,rev_id,quality,population,region
372,Apolo Kagwa,Uganda,786226893,C,45.74100000000001,AFRICA
373,Michael Kawalya Kagwa,Uganda,787306486,Stub,45.74100000000001,AFRICA
374,Abed Bwanika,Uganda,787410566,Start,45.74100000000001,AFRICA
375,Aggrey Awori,Uganda,787858057,C,45.74100000000001,AFRICA
376,Aggrey Bagiire,Uganda,787858062,Stub,45.74100000000001,AFRICA
377,Agnes Akiror,Uganda,787870163,Start,45.74100000000001,AFRICA
378,Namirembe Bitamazire,Uganda,788019797,Start,45.74100000000001,AFRICA
379,Amon Bazira,Uganda,788899061,Stub,45.74100000000001,AFRICA
380,Christopher Iga,Uganda,788972378,Stub,45.74100000000001,AFRICA
381,Nasser Sebaggala,Uganda,788972461,Start,45.74100000000001,AFRICA
382,Erias Lukwago,Uganda,788972566,Start,45.74100000000001,AFRICA
383,Template:KampalaMayors,Uganda,788972642,Stub,45.74100000000001,AFRICA
384,Beatrice Wabudeya,Uganda,789747515,Start,45.74100000000001,AFRICA
385,Jane Aceng,Uganda,789747629,C,45.74100000000001,AFRICA
386,Ruth Achieng,Uganda,789747664,Stub,45.74100000000001,AFRICA
387,Justine Ayebazibwe,Uganda,789748037,Stub,45.74100000000001,AFRICA
388,Jessica Eriyo,Uganda,789748269,Start,45.74100000000001,AFRICA
389,Mary Karooro Okurut,Uganda,789748670,C,45.74100000000001,AFRICA
390,Adrian Tibaleka,Uganda,789748752,Stub,45.74100000000001,AFRICA
391,Nusura Tiperu,Uganda,789748782,Start,45.74100000000001,AFRICA
392,Florence Nakiwala Kiyingi,Uganda,789748978,Start,45.74100000000001,AFRICA
393,Ruth Nankabirwa,Uganda,789799593,Start,45.74100000000001,AFRICA
394,Justine Lumumba Kasule,Uganda,789799605,Start,45.74100000000001,AFRICA
395,Idah Nantaba,Uganda,789799744,C,45.74100000000001,AFRICA
396,Harriet Ntabazi,Uganda,789799847,Start,45.74100000000001,AFRICA
397,Florence Nebanda,Uganda,789799901,Start,45.74100000000001,AFRICA
398,Lukia Isanga Nakadama,Uganda,789799952,Start,45.74100000000001,AFRICA
399,Mariam Nalubega,Uganda,789799984,Start,45.74100000000001,AFRICA
400,Jenipher Namuyangu,Uganda,789800111,Start,45.74100000000001,AFRICA
401,Sarah Kataike,Uganda,789800331,Start,45.74100000000001,AFRICA
402,Caroline Amali Okao,Uganda,789800629,Start,45.74100000000001,AFRICA
403,Beatrice Rwakimari,Uganda,789803765,Stub,45.74100000000001,AFRICA
404,Mariam Naigaga,Uganda,790372580,C,45.74100000000001,AFRICA
405,Rose Akol,Uganda,790424964,Start,45.74100000000001,AFRICA
406,Amelia Kyambadde,Uganda,790428762,Start,45.74100000000001,AFRICA
407,Jehoash Mayanja Nkangi,Uganda,790837175,Start,45.74100000000001,AFRICA
408,Joash Mayanja Nkangi,Uganda,790993796,C,45.74100000000001,AFRICA
409,Moses Adome,Uganda,791007274,Stub,45.74100000000001,AFRICA
410,Paulson Luttamaguzi,Uganda,791007297,Stub,45.74100000000001,AFRICA
411,Charles Engola,Uganda,793154991,Start,45.74100000000001,AFRICA
412,Cerinah Nebanda,Uganda,793515881,Start,45.74100000000001,AFRICA
413,John Ssebaana Kizito,Uganda,793539141,Start,45.74100000000001,AFRICA
414,Persis Namuganza,Uganda,793628029,Start,45.74100000000001,AFRICA
415,Christine Amongin Aporu,Uganda,794194807,Start,45.74100000000001,AFRICA
416,Christine Ondoa,Uganda,794200311,C,45.74100000000001,AFRICA
417,Concy Aciro,Uganda,795100048,Start,45.74100000000001,AFRICA
418,Peace Mutuuzo,Uganda,795181968,Start,45.74100000000001,AFRICA
419,Patrick Kayemba,Uganda,795404749,Stub,45.74100000000001,AFRICA
420,Alengot Oromait,Uganda,795458281,Start,45.74100000000001,AFRICA
421,Beti Kamya-Turwomwe,Uganda,796177970,Start,45.74100000000001,AFRICA
422,Abdu Katuntu,Uganda,796406864,Stub,45.74100000000001,AFRICA
423,Loyce Biira Bwambale,Uganda,796684047,Start,45.74100000000001,AFRICA
424,Mike Kennedy Sebalu,Uganda,796694225,Stub,45.74100000000001,AFRICA
425,Miria Matembe,Uganda,796695675,Start,45.74100000000001,AFRICA
426,Kalema of Buganda,Uganda,796808819,Start,45.74100000000001,AFRICA
427,Maria Mutagamba,Uganda,796899099,C,45.74100000000001,AFRICA
428,Sarah Achieng Opendi,Uganda,796991691,C,45.74100000000001,AFRICA
429,Benedicto Kiwanuka,Uganda,797399615,Start,45.74100000000001,AFRICA
430,Yusuf Lule,Uganda,797449179,Start,45.74100000000001,AFRICA
431,Miria Obote,Uganda,797874277,Stub,45.74100000000001,AFRICA
432,Grace Akello,Uganda,798483499,Start,45.74100000000001,AFRICA
433,Joyce Moriku,Uganda,798506935,Start,45.74100000000001,AFRICA
434,David Karubanga,Uganda,799178559,Stub,45.74100000000001,AFRICA
435,Peter Takirambudde,Uganda,799513148,Stub,45.74100000000001,AFRICA
436,Mustafa Adrisi,Uganda,799651351,Stub,45.74100000000001,AFRICA
437,Rose Namayanja,Uganda,800003733,C,45.74100000000001,AFRICA
438,Timeline of Kampala,Uganda,800090136,C,45.74100000000001,AFRICA
439,Dora Byamukama,Uganda,800350710,Stub,45.74100000000001,AFRICA
440,Kirya Balaki Kebba,Uganda,800452152,C,45.74100000000001,AFRICA
441,Ismail Ogama,Uganda,800595514,Stub,45.74100000000001,AFRICA
442,Kassiano Wadri,Uganda,800595577,Stub,45.74100000000001,AFRICA
443,Abraham Waligo,Uganda,800900766,Stub,45.74100000000001,AFRICA
444,Rebecca Kadaga,Uganda,800965489,Start,45.74100000000001,AFRICA
445,Emma Boona,Uganda,801577218,C,45.74100000000001,AFRICA
446,Augustine Nshimye,Uganda,801836959,Start,45.74100000000001,AFRICA
447,Ibrahim Ssemujju Nganda,Uganda,801874546,Start,45.74100000000001,AFRICA
448,Paulo Muwanga,Uganda,802211455,Start,45.74100000000001,AFRICA
449,Christopher Kibanzanga,Uganda,802286792,Start,45.74100000000001,AFRICA
450,Ezekiel Tenywa Wako of Busoga,Uganda,802517620,Stub,45.74100000000001,AFRICA
451,Robert Kyagulanyi Ssentamu,Uganda,802822017,GA,45.74100000000001,AFRICA
452,Mariam Najjemba,Uganda,802972400,Start,45.74100000000001,AFRICA
453,Bernadette Olowo,Uganda,803360897,Stub,45.74100000000001,AFRICA
454,Monica Azuba Ntege,Uganda,803417110,Start,45.74100000000001,AFRICA
455,Benna Namugwanya,Uganda,804317144,Start,45.74100000000001,AFRICA
456,Dorothy Hyuha,Uganda,804643751,Start,45.74100000000001,AFRICA
457,Sam Cheptoris,Uganda,804781815,Start,45.74100000000001,AFRICA
458,Betty Oyella Bigombe,Uganda,804829931,C,45.74100000000001,AFRICA
459,Muwenda Mutebi II of Buganda,Uganda,804856220,C,45.74100000000001,AFRICA
460,Nabilah Naggayi Sempala,Uganda,804883827,Start,45.74100000000001,AFRICA
461,Charles Mayiga,Uganda,804903944,Start,45.74100000000001,AFRICA
462,Muteesa I of Buganda,Uganda,805179937,Start,45.74100000000001,AFRICA
463,Mwanga II of Buganda,Uganda,805289323,C,45.74100000000001,AFRICA
464,Idi Amin,Uganda,805328243,B,45.74100000000001,AFRICA
465,Irene Muloni,Uganda,805393764,Start,45.74100000000001,AFRICA
466,Gershom Sizomu,Uganda,805409966,Start,45.74100000000001,AFRICA
467,Specioza Kazibwe,Uganda,805435381,Start,45.74100000000001,AFRICA
468,Janet Museveni,Uganda,805463795,C,45.74100000000001,AFRICA
469,Evelyn Anite,Uganda,805660978,C,45.74100000000001,AFRICA
470,Betty Amongi,Uganda,805668648,Start,45.74100000000001,AFRICA
471,Cecilia Ogwal,Uganda,805668810,Start,45.74100000000001,AFRICA
472,Doreen Amule,Uganda,805678630,Start,45.74100000000001,AFRICA
473,Muhammad Nsereko,Uganda,806171535,Start,45.74100000000001,AFRICA
474,Betty Nambooze,Uganda,806171836,Start,45.74100000000001,AFRICA
475,Barbara Nekesa Oundo,Uganda,806276711,Start,45.74100000000001,AFRICA
476,Oliver Wonekha,Uganda,806276835,Start,45.74100000000001,AFRICA
477,Margaret Zziwa,Uganda,806337809,Start,45.74100000000001,AFRICA
478,Mutesa II of Buganda,Uganda,806741960,C,45.74100000000001,AFRICA
479,Ignatius K. Musaazi,Uganda,807146511,C,45.74100000000001,AFRICA
480,Princess Elizabeth Nantale Mulondo,Uganda,807467793,Start,45.74100000000001,AFRICA
481,Template:Namibia-politician-stub,Namibia,391862409,Stub,2.541,AFRICA
482,Template:Namibia-mayor-stub,Namibia,444756008,Stub,2.541,AFRICA
483,Karlous Marx Shinohamba,Namibia,706945392,Stub,2.541,AFRICA
484,Dawid Bezuidenhout,Namibia,714705477,Stub,2.541,AFRICA
485,Gabes Shihepo,Namibia,714887791,Start,2.541,AFRICA
486,Themistokles Dudu Murorua,Namibia,715035025,Stub,2.541,AFRICA
487,Johannes Nakwafila,Namibia,715168821,Stub,2.541,AFRICA
488,Kaire Mbuende,Namibia,715193056,Stub,2.541,AFRICA
489,Jhonny Haikella Hakaye,Namibia,715558961,Stub,2.541,AFRICA
490,Rihupisa Justus Kandando,Namibia,715716890,Stub,2.541,AFRICA
491,Sebastian Ignatius ǃGobs,Namibia,715737685,Stub,2.541,AFRICA
492,Hans Booys,Namibia,716991969,Stub,2.541,AFRICA
493,Isak Katali,Namibia,717212350,Stub,2.541,AFRICA
494,Paulus Kapia,Namibia,717631584,Stub,2.541,AFRICA
495,Johannes Isaaks,Namibia,717961259,Stub,2.541,AFRICA
496,Usko Nghaamwa,Namibia,719244071,Stub,2.541,AFRICA
497,Nangolo Ithete,Namibia,719408472,Stub,2.541,AFRICA
498,Solomon Witbooi,Namibia,719434480,Stub,2.541,AFRICA
499,Willem Appollus,Namibia,719595059,Stub,2.541,AFRICA
500,Reggie Diergaardt,Namibia,719824825,Stub,2.541,AFRICA
501,Hadino Hishongwa,Namibia,719949040,Stub,2.541,AFRICA
502,Erastus Tjejamba,Namibia,720139575,Stub,2.541,AFRICA
503,Gottlob Mbaukua,Namibia,720139591,Stub,2.541,AFRICA
504,Ambrosius Haingura,Namibia,721140900,Stub,2.541,AFRICA
505,John Shaetonhodi,Namibia,721902067,Stub,2.541,AFRICA
506,Theofelus Eiseb,Namibia,725653685,Stub,2.541,AFRICA
507,Hilma Nicanor,Namibia,725836779,Stub,2.541,AFRICA
508,Johan de Waal,Namibia,726241234,Start,2.541,AFRICA
509,Leon Jooste,Namibia,726241279,Stub,2.541,AFRICA
510,Eben van Zijl,Namibia,726241614,Start,2.541,AFRICA
511,Kalla Gertze,Namibia,726549300,Start,2.541,AFRICA
512,Festus Ueitele,Namibia,726575925,Stub,2.541,AFRICA
513,Moses Amweelo,Namibia,726634885,Stub,2.541,AFRICA
514,Paul Smit,Namibia,726685653,Start,2.541,AFRICA
515,Alpheus Muheua,Namibia,726826653,Stub,2.541,AFRICA
516,Tjekero Tweya,Namibia,732970610,Stub,2.541,AFRICA
517,Lawrence Sampofu,Namibia,735098018,Stub,2.541,AFRICA
518,Marten Kapewasha,Namibia,736632076,Stub,2.541,AFRICA
519,Mose Penaani Tjitendero,Namibia,737894808,Stub,2.541,AFRICA
520,Clemens Kashuupulwa,Namibia,739326407,Stub,2.541,AFRICA
521,Muesee Kazapua,Namibia,742567576,Stub,2.541,AFRICA
522,Jan de Wet,Namibia,749312888,Start,2.541,AFRICA
523,Auguste Xoagus,Namibia,749384677,Stub,2.541,AFRICA
524,Arnold Tjihuiko,Namibia,749557521,Stub,2.541,AFRICA
525,Hafeni Ndemula,Namibia,750064392,Stub,2.541,AFRICA
526,Billy Mwaningange,Namibia,750168721,Stub,2.541,AFRICA
527,Thimoteus Tjamuaha,Namibia,750423258,Stub,2.541,AFRICA
528,Ignatius Shixwameni,Namibia,756962215,Stub,2.541,AFRICA
529,Hansina Christiaan,Namibia,757074156,Stub,2.541,AFRICA
530,Elma Dienda,Namibia,757074197,Start,2.541,AFRICA
531,Clara Gowases,Namibia,757074271,Stub,2.541,AFRICA
532,Petrina Haingura,Namibia,757074308,Stub,2.541,AFRICA
533,Agnes Kafula,Namibia,757075026,Stub,2.541,AFRICA
534,Rosa Kavara,Namibia,757075263,Stub,2.541,AFRICA
535,Ngohauvi Lydia Kavetu,Namibia,757075306,Stub,2.541,AFRICA
536,Agnes Limbo,Namibia,757075328,Start,2.541,AFRICA
537,Teopolina Mushelenga,Namibia,757075486,Stub,2.541,AFRICA
538,Pashukeni Shoombe,Namibia,757076190,Stub,2.541,AFRICA
539,Katrina Hanse-Himarwa,Namibia,757565608,Stub,2.541,AFRICA
540,Henock Kankoshi,Namibia,757916897,Stub,2.541,AFRICA
541,Ida Hoffmann,Namibia,758853149,Stub,2.541,AFRICA
542,Sirkka Ausiku,Namibia,763773708,Stub,2.541,AFRICA
543,Royal /Ui/o/oo,Namibia,765635399,Stub,2.541,AFRICA
544,Andrew Matjila,Namibia,767169616,Stub,2.541,AFRICA
545,Nathaniel Maxuilili,Namibia,768127257,Stub,2.541,AFRICA
546,Richard Kamwi,Namibia,768705466,Start,2.541,AFRICA
547,Joel Kaapanda,Namibia,768706125,Start,2.541,AFRICA
548,Rebecca Ndjoze-Ojo,Namibia,768706805,Start,2.541,AFRICA
549,Pohamba Shifeta,Namibia,768706876,Start,2.541,AFRICA
550,Uahekua Herunga,Namibia,768707364,Stub,2.541,AFRICA
551,Silvia Makgone,Namibia,768707856,Stub,2.541,AFRICA
552,Uilika Nambahu,Namibia,768797762,Stub,2.541,AFRICA
553,Pauline Dempers,Namibia,768809413,Start,2.541,AFRICA
554,Kovambo Nujoma,Namibia,768878536,Start,2.541,AFRICA
555,Penehupifo Pohamba,Namibia,770535053,Start,2.541,AFRICA
556,Hendrik Witbooi (politician),Namibia,772596247,Start,2.541,AFRICA
557,Ben Amathila,Namibia,773039495,Start,2.541,AFRICA
558,Heiko Lucks,Namibia,773070957,Stub,2.541,AFRICA
559,Netumbo Nandi-Ndaitwah,Namibia,773073864,Start,2.541,AFRICA
560,Erasmus Hendjala,Namibia,773588389,Stub,2.541,AFRICA
561,Cornelius Thuhageni Njoba,Namibia,774841020,Stub,2.541,AFRICA
562,Jurie Viljoen,Namibia,777857622,Start,2.541,AFRICA
563,Kandy Nehova,Namibia,778252266,Stub,2.541,AFRICA
564,Laura McLeod-Katjirua,Namibia,779986740,Start,2.541,AFRICA
565,Lempy Lucas,Namibia,780240233,Start,2.541,AFRICA
566,Jager Afrikaner,Namibia,781797749,Start,2.541,AFRICA
567,Jan Jonker Afrikaner,Namibia,781797819,Stub,2.541,AFRICA
568,Usutuaije Maamberua,Namibia,782432741,Start,2.541,AFRICA
569,Lucia Witbooi,Namibia,782487405,Stub,2.541,AFRICA
570,Philemon Moongo,Namibia,782702063,Start,2.541,AFRICA
571,Margaret Mensah-Williams,Namibia,783424239,Start,2.541,AFRICA
572,Marlene Mungunda,Namibia,783659445,Stub,2.541,AFRICA
573,Matheus Shikongo,Namibia,783936425,Stub,2.541,AFRICA
574,Hendrina Afrikaner,Namibia,785009070,Stub,2.541,AFRICA
575,Nickey Iyambo,Namibia,785237742,C,2.541,AFRICA
576,Willem Konjore,Namibia,785239830,Stub,2.541,AFRICA
577,Christian Afrikaner,Namibia,785267613,Stub,2.541,AFRICA
578,Manasse ǃNoreseb,Namibia,787159099,C,2.541,AFRICA
579,Emil Appolus,Namibia,787547117,Start,2.541,AFRICA
580,Saara Kuugongelwa,Namibia,787813373,Start,2.541,AFRICA
581,Bernhardt Esau,Namibia,787890930,Start,2.541,AFRICA
582,John Pandeni,Namibia,788618481,Start,2.541,AFRICA
583,Loide Kasingo,Namibia,788620617,Start,2.541,AFRICA
584,Anton von Wietersheim,Namibia,789457805,Stub,2.541,AFRICA
585,Emma Tuahepa,Namibia,789936651,Stub,2.541,AFRICA
586,Template:Namibian-politician-stub,Namibia,789946235,Stub,2.541,AFRICA
587,Asser Mbai,Namibia,789979998,Stub,2.541,AFRICA
588,Piet van der Walt,Namibia,790732456,Stub,2.541,AFRICA
589,Tom Alweendo,Namibia,790926872,Stub,2.541,AFRICA
590,Jeremia Nambinga,Namibia,790971471,Stub,2.541,AFRICA
591,Lucia Basson,Namibia,791521544,Stub,2.541,AFRICA
592,Monica Geingos,Namibia,792295818,Stub,2.541,AFRICA
593,Albert Kawana,Namibia,792363345,Start,2.541,AFRICA
594,Buddy Wentworth,Namibia,792553915,Stub,2.541,AFRICA
595,Bernadus Swartbooi,Namibia,792730125,Stub,2.541,AFRICA
596,Sophia Shaningwa,Namibia,793644087,Stub,2.541,AFRICA
597,Clemens Kapuuo,Namibia,794649810,C,2.541,AFRICA
598,Joseph Obgeb Jimmy,Namibia,797028914,Stub,2.541,AFRICA
599,Andreas Shipanga,Namibia,797218947,C,2.541,AFRICA
600,Hermanus Beukes,Namibia,797219044,Stub,2.541,AFRICA
601,Elaine Trepper,Namibia,797422099,Stub,2.541,AFRICA
602,Anton Lubowski,Namibia,797926029,Start,2.541,AFRICA
603,John Ya-Otto,Namibia,798445586,Stub,2.541,AFRICA
604,Peya Mushelenga,Namibia,798678085,Start,2.541,AFRICA
605,Rosa Namises,Namibia,798722629,Start,2.541,AFRICA
606,Mohammed Stuart,Namibia,799023818,Stub,2.541,AFRICA
607,David Namwandi,Namibia,799202571,Start,2.541,AFRICA
608,Dawid Boois,Namibia,799283073,Start,2.541,AFRICA
609,Nora Schimming-Chase,Namibia,799298806,Stub,2.541,AFRICA
610,Peter Naholo,Namibia,799511171,Stub,2.541,AFRICA
611,Monica Nashandi,Namibia,799557543,C,2.541,AFRICA
612,Sakaria Nashandi,Namibia,799557683,Stub,2.541,AFRICA
613,Penda Ya Ndakolo,Namibia,799557832,Stub,2.541,AFRICA
614,Wilfried Emvula,Namibia,799559369,Stub,2.541,AFRICA
615,Elia Kaiyamo,Namibia,799560238,Start,2.541,AFRICA
616,Marx Nekongo,Namibia,799561144,Stub,2.541,AFRICA
617,Priscilla Beukes,Namibia,799566361,Stub,2.541,AFRICA
618,Philemon Malima,Namibia,799949216,Start,2.541,AFRICA
619,Rosalia Nghidinwa,Namibia,800002912,Start,2.541,AFRICA
620,Rudolph Kamburona,Namibia,800014905,Stub,2.541,AFRICA
621,Samuel Mbambo,Namibia,800067483,Start,2.541,AFRICA
622,Brendan Simbwaye,Namibia,800092405,Start,2.541,AFRICA
623,First Lady of Namibia,Namibia,800356701,Stub,2.541,AFRICA
624,Doreen Sioka,Namibia,800360997,Start,2.541,AFRICA
625,Steve Bezuidenhout,Namibia,800697620,Stub,2.541,AFRICA
626,Erastus Uutoni,Namibia,801845003,Stub,2.541,AFRICA
627,Pendukeni Iivula-Ithana,Namibia,803055843,C,2.541,AFRICA
628,Nehale Mpingana,Namibia,803403039,Start,2.541,AFRICA
629,John Mabuku,Namibia,804447986,Stub,2.541,AFRICA
630,Libertina Amathila,Namibia,804939484,Start,2.541,AFRICA
631,Frans Indongo,Namibia,804964495,Start,2.541,AFRICA
632,Eric Biwa,Namibia,804964895,Stub,2.541,AFRICA
633,Steve Mogotsi,Namibia,805008003,Stub,2.541,AFRICA
634,Clara Bohitile,Namibia,805008074,Start,2.541,AFRICA
635,Michael Goreseb,Namibia,805053642,Stub,2.541,AFRICA
636,Lydia Katjita,Namibia,805054018,Start,2.541,AFRICA
637,Asser Kuveri Kapere,Namibia,805055267,Start,2.541,AFRICA
638,Immanuel Ngatjizeko,Namibia,805120872,Start,2.541,AFRICA
639,Elijah Ngurare,Namibia,805772941,Start,2.541,AFRICA
640,Sacky Shanghala,Namibia,805855320,Start,2.541,AFRICA
641,Angelika Muharukua,Namibia,805981237,Start,2.541,AFRICA
642,Martin Andjaba,Namibia,806653470,Stub,2.541,AFRICA
643,Jonker Afrikaner,Namibia,806995404,Start,2.541,AFRICA
644,Kanuni (hompa),Namibia,807120122,Start,2.541,AFRICA
645,Gustaphine Tjombe,Namibia,807168546,Stub,2.541,AFRICA
646,Template:Nigeria-politician-stub,Nigeria,391862819,Stub,206.14,AFRICA
647,Template:Nigeria-diplomat-stub,Nigeria,548342756,Stub,206.14,AFRICA
648,Template:Nigeria-activist-stub,Nigeria,563278068,Stub,206.14,AFRICA
649,Aliyu Ibrahim Gebi,Nigeria,639021339,Stub,206.14,AFRICA
650,Azeez Issa Adesiji,Nigeria,671511760,Stub,206.14,AFRICA
651,Salisu Buhari,Nigeria,677435096,Stub,206.14,AFRICA
652,Template:RiversState-politician-stub,Nigeria,683127263,Stub,206.14,AFRICA
653,Template:Abia State-politician-stub,Nigeria,683996491,Stub,206.14,AFRICA
654,Igwe Aja-Nwachukwu,Nigeria,691389889,Stub,206.14,AFRICA
655,Christopher Nwankwo,Nigeria,696479863,Stub,206.14,AFRICA
656,Henry Ajomale,Nigeria,704094181,Stub,206.14,AFRICA
657,Kolapo Ishola,Nigeria,704235837,Start,206.14,AFRICA
658,Philip O. Emafo,Nigeria,704719275,Stub,206.14,AFRICA
659,Gidado dan Laima,Nigeria,705586751,Start,206.14,AFRICA
660,Jolly Nyame,Nigeria,706146554,Stub,206.14,AFRICA
661,Michael Botmang,Nigeria,709667983,Start,206.14,AFRICA
662,Aliyu Musa,Nigeria,710281144,Stub,206.14,AFRICA
663,Suleiman Takuma,Nigeria,710317252,Start,206.14,AFRICA
664,Igwegbe Odum,Nigeria,710422165,Stub,206.14,AFRICA
665,Isaac Shaahu,Nigeria,710510120,Stub,206.14,AFRICA
666,Ahmed Musa (politician),Nigeria,710510264,Stub,206.14,AFRICA
667,John Kadiya,Nigeria,710510671,Stub,206.14,AFRICA
668,Mahmud Tukur,Nigeria,710518211,Stub,206.14,AFRICA
669,Dapo Sarumi,Nigeria,710533184,Stub,206.14,AFRICA
670,Abraham Imogie,Nigeria,710533207,Stub,206.14,AFRICA
671,Adelusi Adeluyi,Nigeria,710533503,Stub,206.14,AFRICA
672,Samuel Edem,Nigeria,710985648,Stub,206.14,AFRICA
673,Jacob Obande,Nigeria,711417189,Stub,206.14,AFRICA
674,Abba Habib,Nigeria,711545907,Stub,206.14,AFRICA
675,Ganiyu Dawodu,Nigeria,711978679,Stub,206.14,AFRICA
676,Wahab Goodluck,Nigeria,712081212,Stub,206.14,AFRICA
677,Eddie Mbadiwe,Nigeria,712155706,Stub,206.14,AFRICA
678,George Agbazika Innih,Nigeria,712289148,Start,206.14,AFRICA
679,Oluseyi Bajulaiye,Nigeria,712500159,Stub,206.14,AFRICA
680,Vincent Eze Ogbulafor,Nigeria,714196192,Stub,206.14,AFRICA
681,Joseph Tarka,Nigeria,715792629,Start,206.14,AFRICA
682,Peter Onu,Nigeria,716145017,Stub,206.14,AFRICA
683,Ayisha Osori,Nigeria,717055090,Start,206.14,AFRICA
684,Chukwuemeka Ujam,Nigeria,717185387,Stub,206.14,AFRICA
685,Mamuda Aliyu Shinkafi,Nigeria,717224947,Stub,206.14,AFRICA
686,Steven Lawani,Nigeria,717363689,Stub,206.14,AFRICA
687,John Ewerekumoh Yeri,Nigeria,717535392,Stub,206.14,AFRICA
688,Sani Ndanusa,Nigeria,717537537,Start,206.14,AFRICA
689,Musa Inuwa,Nigeria,717577322,Stub,206.14,AFRICA
690,Shehu Kangiwa,Nigeria,717579914,Start,206.14,AFRICA
691,Usman Faruk,Nigeria,717587144,Start,206.14,AFRICA
692,Mike Attah,Nigeria,717587540,Stub,206.14,AFRICA
693,Datti Abubakar,Nigeria,717588432,Stub,206.14,AFRICA
694,John Kpera,Nigeria,717589198,Start,206.14,AFRICA
695,Mustapha Ismail,Nigeria,717595920,Stub,206.14,AFRICA
696,Joe Kalu-Igboama,Nigeria,717595956,Stub,206.14,AFRICA
697,Tanko Zubairu,Nigeria,717597698,Stub,206.14,AFRICA
698,Sunday Tuoyo,Nigeria,717601015,Stub,206.14,AFRICA
699,Sunday Abiodun Olukoya,Nigeria,717602204,Stub,206.14,AFRICA
700,Tony Ene Asuquo,Nigeria,717628113,Stub,206.14,AFRICA
701,Chukwuemeka Chikelu,Nigeria,717711844,Start,206.14,AFRICA
702,Broderick Bozimo,Nigeria,717802214,Stub,206.14,AFRICA
703,Olu Agunloye,Nigeria,717872176,Stub,206.14,AFRICA
704,Saidu Barda,Nigeria,718146373,Start,206.14,AFRICA
705,Werinipre Seibarugo,Nigeria,718210388,Stub,206.14,AFRICA
706,Musa Usman,Nigeria,718225373,Start,206.14,AFRICA
707,Omoniyi Caleb Olubolade,Nigeria,718461820,Start,206.14,AFRICA
708,Sefiu Adegbenga Kaka,Nigeria,719905993,Stub,206.14,AFRICA
709,Kingsley Esiso,Nigeria,720011103,Stub,206.14,AFRICA
710,Ikeje Asogwa,Nigeria,720083087,Start,206.14,AFRICA
711,Ignatius Olisemeka,Nigeria,720161941,Stub,206.14,AFRICA
712,Alhaji Hassan Dalhat,Nigeria,721581071,Stub,206.14,AFRICA
713,Maurice Ekpenyong,Nigeria,722438087,Stub,206.14,AFRICA
714,Joshua M. Lidani,Nigeria,722467684,Stub,206.14,AFRICA
715,Haliru Dantoro,Nigeria,722859616,Stub,206.14,AFRICA
716,Patrick Ekpotu,Nigeria,723745966,Stub,206.14,AFRICA
717,Saviour Friday Udoh,Nigeria,725060895,Stub,206.14,AFRICA
718,Ibrahim Dasuki Jalo-Waziri,Nigeria,725377530,Start,206.14,AFRICA
719,Stephen Oluwole Awokoya,Nigeria,725642924,Start,206.14,AFRICA
720,Yinka Durosinmi,Nigeria,725668970,Start,206.14,AFRICA
721,Mahmud Shinkafi,Nigeria,726805368,Stub,206.14,AFRICA
722,Muhammed K. Abubakar,Nigeria,726818559,Stub,206.14,AFRICA
723,Nduese Essien,Nigeria,726818744,Start,206.14,AFRICA
724,Oladapo Afolabi,Nigeria,727741721,Start,206.14,AFRICA
725,Lloyd Chukwuemeka,Nigeria,730632839,Stub,206.14,AFRICA
726,Jerry Needam,Nigeria,730842731,Stub,206.14,AFRICA
727,Ojo Maduekwe,Nigeria,731021539,Start,206.14,AFRICA
728,Clifford Ohiagu,Nigeria,731276297,Stub,206.14,AFRICA
729,Njoku Nnamdi,Nigeria,731276344,Stub,206.14,AFRICA
730,Iheanacho Obioma,Nigeria,731276359,Stub,206.14,AFRICA
731,Uchechukwu N. Maduako,Nigeria,731276379,Stub,206.14,AFRICA
732,Anthony Eze Enwereuzor,Nigeria,731276422,Stub,206.14,AFRICA
733,Macebuh Chinonyerem,Nigeria,731276452,Stub,206.14,AFRICA
734,Nwakanwa Chimaobi,Nigeria,731276490,Stub,206.14,AFRICA
735,Ameh Ebute,Nigeria,731276619,Stub,206.14,AFRICA
736,Tanimowo Ogunlesi,Nigeria,731579887,Stub,206.14,AFRICA
737,Raphael Nomiye,Nigeria,732432078,Start,206.14,AFRICA
738,Elizabeth Ativie,Nigeria,737060177,Start,206.14,AFRICA
739,Achike Udenwa,Nigeria,737673853,Stub,206.14,AFRICA
740,Michael O. Chinda,Nigeria,737771495,Stub,206.14,AFRICA
741,Martins Amaewhule,Nigeria,737781073,Stub,206.14,AFRICA
742,Frank Eke,Nigeria,737787109,Stub,206.14,AFRICA
743,Sarafa Tunji Ishola,Nigeria,739125240,Start,206.14,AFRICA
744,John Mark Inienger,Nigeria,739129789,Start,206.14,AFRICA
