,rev_id,article_quality,page,country
528,699136209,Stub,Mohammad Temim,Morocco
529,699143672,Stub,Teodor Szybiłło,Poland
530,699197059,Stub,Prapat Panyachatraksa,Thailand
531,699197123,C,Suwat Liptapanlop,Thailand
532,699197323,Stub,Sutham Sangprathum,Thailand
533,699197850,Start,Virachai Virameteekul,Thailand
534,699198463,Start,Theera Wongsamut,Thailand
535,699198744,Start,Kraisak Choonhavan,Thailand
536,699199094,Stub,Chob Yodkaew,Thailand
537,699217035,Stub,Mönkhchuluuny Zorigt,Mongolia
538,699217197,Stub,Nyamjavyn Batbayar,Mongolia
539,699244801,Stub,Fritz Hofmann (politician),Switzerland
540,699336500,Start,Andriy Veselovsky,Ukraine
541,699336835,Stub,Ivan Maistrenko,Ukraine
542,699336991,Start,Yury Lutovinov,Russia
543,699337057,Start,Ihor Kharchenko,Ukraine
544,699337076,Stub,Mykola Hrabar,Ukraine
545,699337845,Stub,Emil Byk,Austria
546,699338274,Stub,Ihor Dushyn,Ukraine
547,699338569,Stub,Victor Său,Moldova
548,699339086,Stub,Vasiliy Pokotilo,Russia
549,699339429,Start,Iuliana Gorea-Costin,Moldova
550,699339451,Stub,Alexandru Codreanu,Moldova
551,699339741,Stub,Paweł Adamowicz,Poland
552,699339799,Stub,Ioan Străjescu,Romania
553,699339851,Stub,Alexandru Cantacuzino,Romania
554,699340034,Stub,Eugen Bejinariu,Romania
555,699340111,Stub,Juliusz Leo,Poland
556,699340192,Start,Leo Goldhammer,Israel
557,699340750,Stub,Ivan Tkachenko (politician),Moldova
558,699340982,Start,Yevsey Gindes,Azerbaijan
559,699341069,Start,Pavel Parasca,Moldova
560,699341077,Stub,Albin Dunajewski,Poland
561,699341277,Start,Sospeter Machage,Kenya
562,699359388,Start,Franciszek Bajorek,Poland
563,699363937,Stub,Mohamed Charfi,Tunisia
564,699385095,Stub,Don Ferguson (South Australian politician),Australia
565,699387282,Stub,Keith Plunkett,Australia
566,699387500,Stub,Kym Mayes,Australia
567,699387764,Stub,Max Brown (politician),Australia
568,699520934,Start,Wyllys–Haynes family,United States
569,699565471,Stub,Viktor Anpilov,Russia
570,699589239,Stub,Derek Nally,Ireland
571,699674395,Stub,Fiqirete Shehu,Albania
572,699691415,Start,Fan Chuo (Tang dynasty),China
573,699692070,Stub,Óscar Moncada,Nicaragua
574,699698855,Stub,José Abel,East Timorese
575,699698896,Stub,Yahya Al-Mutawakel,Yemen
576,699700649,Stub,Óscar González (politician),Mexico
577,699701755,Stub,Rosebud Kurwijila,Tanzania
578,699739069,Stub,Constantin Angelescu,Romania
579,699876153,Stub,Ivan Marazov,Bulgaria
580,699931269,Stub,William Henry Dillon Bell,New Zealand
581,699979806,C,Ibrahim Ismail (politician),Maldives
582,700002117,Stub,Choudry Mohammad Sadiq,Pakistan
583,700027061,Stub,William Lundström,Finland
584,700061282,Stub,Ivon Wardle,Australia
585,700172278,C,Alexandre-François Vivien,France
586,700180948,Stub,Andrea Törnestam,Sweden
587,700307974,Stub,Natisio Loluke,South Sudan
588,700312550,Stub,Teker Riek Dong,South Sudan
589,700355020,Stub,Sydney Innes-Noad,Australia
590,700355034,Stub,Joseph Beeston,Australia
591,700355073,Stub,John Hall (New South Wales politician),Australia
592,700400143,Stub,Tórbjørn Poulsen,Faroese
593,700445444,Start,Jacek Majchrowski,Poland
594,700458967,Start,Antão Martins Homem,Portugal
595,700474660,Stub,Charles Chaumet,France
596,700475564,Stub,Albert Roussin,France
597,700476319,Stub,Léon Martin Fourichon,France
598,700476353,Stub,Louis Raymond de Montaignac de Chauvance,France
599,700669417,Stub,Fritz Heckert,Germany
600,700670718,C,Grand Empress Dowager Shangguan,China
601,700719585,Stub,Zaharije Trnavčević,Serbia
602,700864508,Stub,Mohamed Kamel Leilah,Egypt
603,700932354,Start,Aleksandr Zolotarev,Ukraine
604,701014752,Start,Timothy Ting,Taiwan
605,701047665,C,Moinuddin Ahmed Chowdhury,Bangladesh
606,701048027,Stub,Dewan Farid Gazi,Bangladesh
607,701106976,Start,Tawfik Tirawi,Palestinian Territory
608,701219833,Start,Léon de la Fontaine,Luxembourg
609,701394744,Stub,Mārtiņš Antons,Latvia
610,701395219,Stub,Aigars Prūsis,Latvia
611,701431224,Stub,Kumar Lingden,Nepal
612,701437626,Stub,Samuel R. Spencer,United States
613,701452937,Start,Winston Jessurun,Suriname
614,701588716,Stub,Nikolay Goloded,Belarus
615,701742218,Stub,Alfred Edwin Winter,Australia
616,701745522,Stub,Minkailu Bah,Sierra Leone
617,701771698,Start,Demmus Hentze,Faroese
618,701832149,Stub,Raimundo Colombo,Brazil
619,701871912,Stub,Khaled Dawoud,Egypt
620,701896358,Start,Edgar V. Saks,Estonia
621,701904302,Stub,Samuel Yaw Adusei,Ghana
622,701961167,Stub,List of Nigerien politicians,Niger
623,701998658,Stub,Zhao Xinchu,China
624,702098995,Stub,Manuel Pérez (President of Nicaragua),Nicaragua
625,702258783,Stub,Tomas Bertelman,Sweden
626,702355716,Stub,U Thaung (politician),Myanmar
627,702357552,Stub,Chan Nyein,Myanmar
628,702484294,Stub,Barry Diawadou,Guinea
629,702509338,Stub,Antonio Mucci,Argentina
630,702687818,Stub,Bengt Jönsson (Oxenstierna),Sweden
631,702707688,Start,Jacob Magnus Sprengtporten,Finland
632,702712670,Start,Johan Oxenstierna,Sweden
633,702727008,Start,Hikmat Mizban Ibrahim al-Azzawi,Iraq
634,702729826,Stub,Axel Lille,Finland
635,702740797,Start,Nils Jönsson (Oxenstierna),Sweden
636,702832114,Stub,Mikhail Aleksandrovich Stakhovich,Russia
637,702875035,Stub,Bo Holmberg,Sweden
638,702893111,Stub,Lauri Kaijalainen,Finland
639,702930848,Stub,Hubert Gorbach,Austria
640,702949370,Start,Sergei Ivanovich Tiulpanov,Russia
641,702964122,Start,Veit Ludwig von Seckendorff,Germany
642,702969677,Stub,Giovanni Lonfernini,San Marino
643,702972334,Stub,Mats Svegfors,Sweden
644,702973103,Stub,Lamine Sidimé,Guinea
645,702974211,Start,Daniel Williams (governor-general),Grenada
646,702974510,Stub,Nemesi Marqués Oste,Spain
647,703029024,Stub,Guillermo Lora,Bolivia
648,703037968,Start,Young Vivian,Niuean
649,703053769,Stub,Ahmed al-Barak,Iraq
650,703053876,Stub,Wael Abdul Latif,Iraq
651,703053905,Stub,Dara Nur al-Din,Iraq
652,703054379,Stub,Mufid Mohammad Jawad al-Jazairi,Iraq
653,703054420,Stub,Nuri Badran,Iraq
654,703054447,Stub,Abdel Amir Abbud Rahima,Iraq
655,703054465,Stub,Ali Faik al-Ghadban,Iraq
656,703054481,Stub,Khodayyir Abbas,Iraq
657,703054542,Start,Hashim Abderrahman al-Shibli,Iraq
658,703054561,Stub,Rashad Mandan Omar,Iraq
659,703054581,Stub,Sami Azara al-Majun,Iraq
660,703054633,Stub,Kamel al-Kilani,Iraq
661,703054668,Stub,Mohammad Jassem Khodayyir,Iraq
662,703055426,Stub,Carlos Durán Cartín,Costa Rica
663,703055552,Stub,Aniceto Esquivel Sáenz,Costa Rica
664,703060685,Stub,Tommy Funebo,Sweden
665,703098503,Stub,Garrett D. Kinney,United States
666,703105765,C,Manuel Isidoro Belzu,Bolivia
667,703133769,Stub,Noel Ahipeaud,Ivorian
668,703183568,Start,Juan José de Amézaga,Uruguay
669,703187650,C,Francisco Javier Zaldúa,Colombia
670,703207074,Stub,John Willard (Australian politician),United Kingdom
671,703216645,Stub,Claude Lise,Martinique
672,703222512,Stub,"Charles Louis Bernard de Cléron, comte d'Haussonville",France
673,703224305,Stub,Philippe Massoni,France
674,703226576,Stub,David John Rankin,Canada
675,703296748,Stub,Aleksander Arendt,Poland
676,703296780,Stub,Bernard Szczęsny,Poland
677,703296853,Stub,Szczepan Lewna,Poland
678,703325745,Stub,Miguel Cárdenas,Mexico
679,703331074,C,Mohamed Lemine Ch'bih Ould Cheikh Melainine,Mauritania
680,703366953,Stub,Gun Carlson,Finland
681,703366980,Stub,Roger Jansson,Finland
682,703380433,Stub,Muhammad Said al-Attar,Yemen
683,703384635,Stub,Hassan Muhammad Makki,Yemen
684,703384656,Stub,Kadhi Abdullah al-Hagri,Yemen
685,703385617,Stub,Alan Huckle,United Kingdom
686,703386200,Start,Sergei Zubatov,Russia
687,703392035,Stub,Olof Erland,Finland
688,703392121,Stub,Sune Eriksson,Finland
689,703401191,Stub,Fredrik Gyllenborg,Sweden
690,703401364,Stub,Bruno Erhard Abegg,Germany
691,703403120,Stub,Daniel Constantin (administrator),France
692,703405191,Start,Gert Rudolph,South Africa
693,703406889,Stub,Anton von Winzor,Austria
694,703412803,Stub,Francisco Lopes,Portugal
695,703416870,Stub,Alberto Oreamuno Flores,Costa Rica
696,703422434,Stub,Zhang Anshi,China
697,703423083,Start,Jacques Claude Beugnot,France
698,703436823,Start,Simon Jenko,Carniolan
699,703442039,Start,Nzo Ekangaki,Cameroon
700,703463813,Start,Theodor Ab Yberg,Switzerland
701,703478926,Stub,Park In-won,South Korean
702,703494680,Start,Manuel Montt,Chile
703,703495399,Stub,José Antonio Mora,Uruguay
704,703507854,Stub,Faizanullah Faizan,Afghanistan
705,703532164,Stub,Francisco Romão,Angola
706,703540064,Start,Ohannes Tchekidjian,Armenia
707,703546632,Start,Lagitupu Tuilimu,Tuvalu
708,703547153,Stub,Hans von Dellingshausen,Sweden
709,703550487,Stub,Cyryl Ratajski,Poland
710,703551448,Stub,Dragan Mikerević,Bosnia-Herzegovina
711,703555897,Stub,Émile Deschanel,France
712,703558722,Stub,Ragnar Arnalds,Iceland
713,703558902,Stub,Sigurður Kári Kristjánsson,Iceland
714,703559376,Stub,Guðjón Arnar Kristjánsson,Iceland
715,703559571,Stub,Magnús Þór Hafsteinsson,Iceland
716,703560413,Stub,Lars Herman Gyllenhaal,Sweden
717,703569338,Stub,Gregory Fortuin,New Zealand
718,703580130,Stub,Rogatien Biaou,Benin
719,703652809,Start,Charles Saunders (administrator),South Africa
720,703666654,Start,Paul Southwell,Saint Kitts and Nevis
721,703693244,Stub,Zheng Chenggong,China
722,703707383,Stub,Manuel Guillermo Pinto,Argentina
723,703719281,Start,Mohlabi Tsekoa,Lesotho
724,703721936,Stub,Jorge de Melo,Portugal
725,703726449,Stub,Giuseppe Arzilli,San Marino
726,703726461,Stub,Roberto Raschi,San Marino
727,703759447,C,Huo Guang,China
728,703819839,Stub,Petrus Compton,Saint Lucian
729,703821686,Stub,Ernest Ako,Ghana
730,703857757,Stub,Fritz Theilen,Germany
731,703874973,Stub,Juho Niukkanen,Finland
732,703875077,Stub,Alexander Creighton Arthur,New Zealand
733,703915721,B,Abebe Aregai,Ethiopia
734,703922417,Stub,Andriy Chornovil,Ukraine
735,703925527,Stub,Max Binder,Switzerland
736,703937309,Stub,Khin Htay Kywe,Myanmar
737,703937386,Stub,Myint Aung (MP),Myanmar
738,704000120,Stub,Paul-Marie Yembit,Gabon
739,704001951,Stub,Jacques Germeaux,Belgium
740,704004670,Stub,Anthony Daly (Whiteboy),Ireland
741,704010140,Start,Santos Acosta,Colombia
742,704039294,Stub,Constantin Dăscălescu,Romania
743,704047959,Stub,Gheorghe Pop de Băsești,Romania
744,704094181,Stub,Henry Ajomale,Nigeria
745,704136762,Stub,Robert Melville Smith,Canada
746,704235837,Start,Kolapo Ishola,Nigeria
747,704358444,C,Batarah Shah Tengah,Philippines
748,704369545,Stub,Sita Subedi,Nepal
749,704424304,Stub,Jan Malypetr,Czech Republic
750,704428239,Stub,Víctor Olea Alegría,Chile
751,704438564,Stub,Kazimierz Krasiński,Poland
752,704438953,Stub,Théophile Aube,France
753,704451065,Start,Jean Marie Antoine de Lanessan,France
754,704452023,Start,Stanisław Antoni Szczuka,Poland
755,704455431,Start,Karol Marcinkowski,Poland
756,704460602,Start,Louis-Lucien Klotz,France
757,704467987,Stub,Mirosław Dzielski,Poland
758,704476712,Stub,Peter Tatár,Slovakia
759,704491213,Stub,Ali al-Haidari,Iraq
760,704516768,Start,Myra Freeman,Canada
761,704529226,Stub,Ewaryst Estkowski,Poland
762,704529261,Start,Tytus Działyński,Poland
763,704529371,Stub,Maksymilian Jackowski,Poland
764,704529469,Stub,Antoni Kraszewski,Poland
765,704529565,Stub,Ferdinand von Hansemann,Germany
766,704529649,Stub,Ludwik Mycielski,Poland
767,704529680,Stub,Andrzej Niegolewski,Poland
768,704529707,Stub,Władysław Niegolewski,Poland
769,704529774,Stub,Gustaw Potworowski,Poland
770,704529947,Stub,Piotr Wawrzyniak,Poland
771,704529983,Stub,Aniela Tułodziecka,Poland
772,704530012,Stub,Heinrich von Tiedemann,Germany
773,704530050,Stub,Roman Szymański,Poland
774,704530111,Stub,Florian Stablewski,Poland
775,704530148,Stub,Walenty Stefański,Poland
776,704530193,Stub,Karol Rzepecki,Poland
777,704530253,Stub,Edward Raczyński (1786–1845),Poland
778,704569851,Start,Luis Eduardo Garzón,Colombia
779,704575541,Stub,Lasse Wiklöf,Finland
780,704596904,Stub,Mōri Gorō,Japan
781,704597450,Start,Magomed Omarov (politician),Russia
782,704600764,Stub,Danilo Baroni,Argentina
783,704611447,Stub,Abdul Razak al-Hashimi,Iraq
784,704636414,Stub,Mario Monje,Bolivia
785,704636517,C,Thomas François Burgers,South African Republic
786,704651379,Start,Sam Brown (Rastafari),Jamaica
787,704668476,Stub,Nehro Mohammed,Iraq
788,704676106,Stub,Zhou Jiannan,China
789,704689916,Stub,Sten Wahlund,Sweden
790,704719275,Stub,Philip O. Emafo,Nigeria
791,704744768,Stub,Árni Sigfússon,Iceland
792,704745155,Start,Pierre Mazeaud,France
793,704772645,Stub,Amangeldy Muraliyev,Kyrgyzstan
794,704779585,Stub,Thomas Nimely,Liberia
795,704789339,Stub,Céleo Arias,Hondura
796,704816808,Start,Karl Zell,Germany
797,704830391,Stub,Pierre Muller,Switzerland
798,704833506,Stub,Jules Develle,France
799,704859854,Start,Ferenc Münnich,Hungary
800,704860350,Stub,Antal Dovcsák,Hungary
801,704866062,Stub,Irina Krohn,Finland
802,704875463,Start,Oscar Alende,Argentina
803,704888246,Stub,"Pedro de Alcántara Álvarez de Toledo, 13th Marquis of Villafranca",Spain
804,704893591,Stub,Uriel Yitzhaki,Israel
805,704897187,Stub,Mikhail Lapshin,Russia
806,704906631,Stub,Carl Edvard Rotwitt,Denmark
807,704909164,Stub,Christian Emil Krag-Juel-Vind-Frijs,Denmark
808,704909244,Stub,Ludvig Holstein-Holsteinborg,Denmark
809,704909670,Stub,Christen Andreas Fonnesbech,Denmark
810,704914179,Start,Josefa Dimuri,Fiji
811,704916318,Stub,Tage Reedtz-Thott,Denmark
812,704916375,Stub,Hugo Egmont Hørring,Denmark
813,704917703,Stub,Johan Henrik Deuntzer,Denmark
814,704919844,B,James Ah Koy,Samoan
815,704929287,Stub,Frode Sørensen (politician),Denmark
816,704933176,Stub,Pyotr Krasikov,Russia
817,704936337,Stub,Christian Ulrik Gyldenløve,Denmark
818,704938340,Start,Zaur Ardzinba,Abkhazia
819,704954450,Stub,Israel Pinheiro da Silva,Brazil
820,704966834,C,Germán Riesco,Chile
821,704971958,Stub,Władysław Stanisław Zamoyski,Poland
822,704981447,Stub,Roman Sołtyk,Poland
823,704981869,Stub,Muhammed Ibrahim al-Juraissey,Iraq
824,704987150,Stub,Peter Friederich,Switzerland
825,705001594,Stub,Augusto Farias,Brazil
826,705015595,Start,George Durant,United Kingdom
827,705017090,Start,Antoni Jan Ostrowski,Poland
828,705038435,Stub,Franciszek Ksawery Godebski,Poland
829,705046546,Start,Jakov Nenadović,Serbia
830,705071250,Stub,Šahbaz Džihanović,Bosnia-Herzegovina
831,705080136,Start,Emanuel Moravec,Czech Republic
832,705088060,Stub,Salih Usar,Cyprus
833,705106158,Stub,Silvije Degen,Croatia
834,705111781,Stub,Joan Coxsedge,Australia
835,705119502,Stub,Anatoly Bykov,Russia
836,705122808,Start,Juan Luis Sanfuentes,Chile
837,705167083,C,Roberto Lavagna,Argentina
838,705177330,Start,António Pinto Soares,Costa Rica
839,705180584,Stub,Vicente Lucio Salazar,Ecuador
840,705200309,Stub,Husein Hasanally Abdoolcader,Malaysia
841,705200468,Stub,Osman Ertuğ,Cyprus
842,705202080,Stub,Eşref Vaiz,Cyprus
843,705202157,Stub,Hüseyin Öztoprak,Cyprus
844,705204037,Stub,Alexander Filatov,Russia
845,705206510,Start,Ginés González García,Argentina
846,705206616,Start,Birger Brosa,Sweden
847,705212313,Start,Niko Nawaikula,Fiji
848,705213504,Stub,Charles Bellringer,New Zealand
849,705218371,Start,Va'aelua Eti Alesana,Samoan
850,705222873,Stub,Sidibe Korian Sidibe,Mali
851,705226005,Stub,Germán Ignacio Riesco,Chile
852,705228603,Start,Max Maurenbrecher,Germany
853,705236060,Stub,Patrick Raphael,South Sudan
854,705244503,Stub,Montserrat Gibert,Spain
855,705247791,Stub,Evelyn Shannon,Canada
856,705254033,Stub,Injimo Managreve,Fiji
857,705264062,Start,Ihab el-Sherif,Egypt
858,705267741,Stub,Tomasz Sołtyk,Poland
859,705267817,Stub,Ricardo Arias,Panama
860,705267832,Stub,José Ramón Guizado,Panama
861,705268153,Stub,Domingo Díaz Arosemena,Panama
862,705268171,Start,Enrique Adolfo Jiménez,Panama
863,705268248,Stub,Ezequiel Fernández,Panama
864,705268496,Stub,Ernesto Tisdel Lefevre,Panama
865,705268522,Stub,Pedro Antonio Díaz,Panama
866,705268536,Stub,Ciro Luis Urriola,Panama
867,705268645,Stub,Pablo Arosemena,Panama
868,705272416,Stub,Uguccione della Faggiuola,Italy
869,705274650,Start,Fredrik Ström,Sweden
870,705277835,Stub,Rudolf Brestel,Austria
871,705286745,Stub,Kazimierz Kierzkowski,Poland
872,705288012,Stub,Luis López de Mesa,Colombia
873,705288814,Stub,Gerardo Molina,Colombia
874,705293831,Start,Torstein Dahle,Norway
875,705301730,Stub,Steinunn Valdís Óskarsdóttir,Iceland
876,705322126,Stub,Antonio Berti (senator),Italy
877,705332341,Stub,Božidar Adžija,Croatia
878,705346284,Stub,Juan Francisco de Molina,Hondura
879,705346304,Stub,Felipe Neri Medina,Hondura
880,705346378,Stub,Mariano Garrigó,Hondura
881,705346396,Stub,José María Bustillo (Honduran),Hondura
882,705346462,Stub,Francisco Gómez (acting president),Hondura
883,705346724,Stub,Salvador Aguirre (Honduras),Hondura
884,705346741,Stub,Francisco Bográn,Hondura
885,705346794,Stub,Evaristo Rocha,Nicaragua
886,705346842,Stub,Joaquín del Cosío,Nicaragua
887,705346888,Stub,Tomás Valladares,Nicaragua
888,705346938,Stub,Juan de Dios Orozco,Nicaragua
889,705346996,Stub,Silvestre Selva,Nicaragua
890,705347018,Stub,José León Sandoval,Nicaragua
891,705347032,Stub,Toribio Terán,Nicaragua
892,705347050,Stub,Benito Rosales,Nicaragua
893,705347079,Stub,Norberto Ramírez,Nicaragua
894,705347109,Stub,Justo Abaunza,Nicaragua
895,705347141,Stub,Laureano Pineda,Nicaragua
896,705347152,Stub,José de Jesús Alfaro,Nicaragua
897,705347173,Start,Fruto Chamorro,Nicaragua
898,705347224,Stub,Tomás Martínez,Nicaragua
899,705347243,Stub,Fernando Guzmán Solórzano,Nicaragua
900,705349064,Start,Pedro Joaquín Chamorro Alfaro,Nicaragua
901,705349092,Stub,Joaquín Zavala,Nicaragua
902,705349139,Stub,Evaristo Carazo,Nicaragua
903,705349167,Stub,Nicolás Osorno,Nicaragua
904,705349213,Stub,Salvador Machado,Nicaragua
905,705353421,Stub,Manuel Vizcarra,Mexico
906,705353491,Stub,Fermín Palacios,Salvadoran
907,705353565,Stub,Eugenio Aguilar,Salvadoran
908,705353584,Stub,Tomás Medina,Salvadoran
909,705353647,Stub,Ramón Rodríguez (Salvadoran politician),Salvadoran
910,705353678,Stub,Vicente Gómez,Salvadoran
911,705353843,Stub,Lorenzo Zepeda,Salvadoran
912,705353896,Stub,José María Peralta,Salvadoran
913,705353975,Stub,Francisco Menéndez,Salvadoran
914,705354095,Stub,Pedro José Escalón,Salvadoran
915,705354112,Stub,Fernando Figueroa,Salvadoran
916,705354212,Stub,Carlos Meléndez (politician),Salvadoran
917,705360501,Start,Ognjen Prica,Croatia
918,705360606,Start,Otokar Keršovani,Croatia
919,705361515,Stub,Rafael Carvajal,Ecuador
920,705361631,Stub,Rafael Pólit,Ecuador
921,705361890,Stub,Gonzalo Córdova,Ecuador
922,705361977,Stub,Alberto Guerrero Martínez,Ecuador
923,705362182,Stub,Andrés Córdova,Ecuador
924,705362274,Stub,Ramón Castro Jijón,Ecuador
925,705363525,Stub,Manuel Antonio Ortiz,Paraguay
926,705363610,Stub,Carlos Loizaga,Paraguay
927,705363657,Stub,José Díaz de Bedoya,Paraguay
928,705363872,Start,Patricio Escobar,Paraguay
929,705363891,Start,Juan Gualberto González,Paraguay
930,705369652,Start,Baron Alexander von Bach,Austria
931,705381218,Stub,Jaime Zea,Peru
932,705383874,Start,Georg Bernhard Bilfinger,Germany
933,705385310,Stub,Fabio Castillo Figueroa,Salvadoran
934,705386024,Stub,George Little (Manitoba politician),Canada
935,705390654,Stub,Eugène Diomi Ndongala Nzomambu,"Congo, Dem. Rep. of"
936,705395252,Stub,Landing Badji,Senegal
937,705395257,Stub,Omar Gassama,Gambia
938,705397692,Stub,Krešimir Ćosić (politician),Croatia
939,705402311,Stub,Manuel Mora,Costa Rica
940,705409866,Start,François Biltgen,Luxembourg
941,705419921,Stub,An Chang-ryon,"Korea, South"
942,705420162,Stub,An Myong-ok,"Korea, South"
943,705420173,Stub,An Yong-hyon,"Korea, South"
944,705426676,Stub,Paek Se-yun,"Korea, South"
945,705426756,Stub,Pak Chang-sik,"Korea, South"
946,705426772,Stub,Paek Se-bong,"Korea, South"
947,705428274,Stub,President of the General Council of Martinique,Martinique
948,705431624,Stub,Tom Høyem,Denmark
949,705432607,Stub,Othman I,Chad
950,705433513,C,Mick Beddoes,Fiji
951,705434314,Stub,Dhari Ali al-Fayadh,Iraq
