,rev_id,article_quality,page,country,population,region
387,769381831,Stub,Khuon Sodary,Cambodia,15.497,ASIA
388,769447485,Stub,Sok Pheng,Cambodia,15.497,ASIA
389,769929584,Stub,Say Chhum,Cambodia,15.497,ASIA
390,771408501,Stub,Im Sothy,Cambodia,15.497,ASIA
391,773103096,Stub,Eng Chhai Eang,Cambodia,15.497,ASIA
392,773157273,Start,Heng Pov,Cambodia,15.497,ASIA
393,773455924,Stub,Him Chhem,Cambodia,15.497,ASIA
394,773694865,Stub,Ho Non,Cambodia,15.497,ASIA
395,773695304,Stub,Ho Vann,Cambodia,15.497,ASIA
396,774100291,Stub,Hul Savorn,Cambodia,15.497,ASIA
397,776153762,Stub,Pol Hom,Cambodia,15.497,ASIA
398,777665222,Stub,Thong Khon,Cambodia,15.497,ASIA
399,777765537,C,Hor Namhong,Cambodia,15.497,ASIA
400,778675539,Stub,Keo Saphal (Siem Reap politician),Cambodia,15.497,ASIA
401,778675542,Stub,Keo Saphal (Takeo politician),Cambodia,15.497,ASIA
402,778806364,Stub,Khek Vandy,Cambodia,15.497,ASIA
403,778825745,Stub,Khun Haing,Cambodia,15.497,ASIA
404,778830534,Stub,Khy Taing Lim,Cambodia,15.497,ASIA
405,778947267,Stub,Kimsour Phirith,Cambodia,15.497,ASIA
406,779440080,Stub,Kuoch Ky,Cambodia,15.497,ASIA
407,779441002,Stub,Kuoy Bunroeun,Cambodia,15.497,ASIA
408,779541149,Start,Chou Bun Eng,Cambodia,15.497,ASIA
409,779541334,Stub,Ke Sovannaroth,Cambodia,15.497,ASIA
410,779541359,Stub,Norodom Rattana Devi,Cambodia,15.497,ASIA
411,779541415,Stub,Norodom Vichara,Cambodia,15.497,ASIA
412,779541481,Stub,Nin Saphon,Cambodia,15.497,ASIA
413,779541578,Start,Tioulong Saumura,Cambodia,15.497,ASIA
414,779541650,Stub,Som Kimsuor,Cambodia,15.497,ASIA
415,780608915,Stub,Suy Sem,Cambodia,15.497,ASIA
416,780691538,Stub,Sourn Serey Ratha,Cambodia,15.497,ASIA
417,782622853,Stub,Ly Son,Cambodia,15.497,ASIA
418,782622857,Stub,Ly Thuch,Cambodia,15.497,ASIA
419,782894395,C,List of heads of state of Cambodia,Cambodia,15.497,ASIA
420,783107330,C,Son Sann,Cambodia,15.497,ASIA
421,783142781,Stub,Mam Bun Neang,Cambodia,15.497,ASIA
422,783239117,Stub,Chan Sarun,Cambodia,15.497,ASIA
423,783294124,Stub,Mao Monyvann,Cambodia,15.497,ASIA
424,784442393,Stub,Men Sam An,Cambodia,15.497,ASIA
425,784629286,Stub,Mey Norn,Cambodia,15.497,ASIA
426,784962640,C,Sok An,Cambodia,15.497,ASIA
427,786198076,Start,Yem Sambaur,Cambodia,15.497,ASIA
428,786409843,C,Yim Sovann,Cambodia,15.497,ASIA
429,786826707,Stub,Ek Yi Oun,Cambodia,15.497,ASIA
430,787016670,Stub,Lu Laysreng,Cambodia,15.497,ASIA
431,787260537,Stub,Math Ly,Cambodia,15.497,ASIA
432,787978108,Start,Chem Widhya,Cambodia,15.497,ASIA
433,788070748,Stub,Pa Socheatvong,Cambodia,15.497,ASIA
434,788070776,Stub,Governor of Phnom Penh,Cambodia,15.497,ASIA
435,788368060,C,Son Sen,Cambodia,15.497,ASIA
436,788398926,Start,Pen Sovan,Cambodia,15.497,ASIA
437,788540352,C,Sak Sutsakhan,Cambodia,15.497,ASIA
438,788758065,Stub,Amath Yashya,Cambodia,15.497,ASIA
439,788799479,Stub,Tong Siv Eng,Cambodia,15.497,ASIA
440,788905950,GA,Norodom Chakrapong,Cambodia,15.497,ASIA
441,790023943,Start,Prak Sokhon,Cambodia,15.497,ASIA
442,792012094,C,Khieu Samphan,Cambodia,15.497,ASIA
443,792274582,C,Sisowath Sirik Matak,Cambodia,15.497,ASIA
444,792556486,Start,Sam Sary,Cambodia,15.497,ASIA
445,792731504,Start,Tou Samouth,Cambodia,15.497,ASIA
446,793218721,Stub,Yun Yat,Cambodia,15.497,ASIA
447,793723115,Start,Khieu Ponnary,Cambodia,15.497,ASIA
448,793746447,Start,Cham Prasidh,Cambodia,15.497,ASIA
449,794239262,Start,Ung Huot,Cambodia,15.497,ASIA
450,794714434,Stub,Veng Sereyvuth,Cambodia,15.497,ASIA
451,795214039,Stub,Ieng Mouly,Cambodia,15.497,ASIA
452,796696955,Stub,Pou Sothirak,Cambodia,15.497,ASIA
453,797224256,C,Chea Sim,Cambodia,15.497,ASIA
454,797444265,C,Hu Nim,Cambodia,15.497,ASIA
455,797618265,Start,Sim Var,Cambodia,15.497,ASIA
456,797673057,Stub,Bin Chhin,Cambodia,15.497,ASIA
457,798039997,Stub,Sim Ka,Cambodia,15.497,ASIA
458,798241496,C,Hou Yuon,Cambodia,15.497,ASIA
459,799124051,Stub,Phiset Phanit,Cambodia,15.497,ASIA
460,799302232,FA,Norodom Sihanouk,Cambodia,15.497,ASIA
461,799453681,Stub,Pao Ham Phan,Cambodia,15.497,ASIA
462,799719505,Start,Heng Samrin,Cambodia,15.497,ASIA
463,799772448,C,Kang Kek Iew,Cambodia,15.497,ASIA
464,800087187,Stub,Leng Ngeth,Cambodia,15.497,ASIA
465,800348414,Stub,Spouse of the Prime Minister of Cambodia,Cambodia,15.497,ASIA
466,801079233,Start,Nhiek Tioulong,Cambodia,15.497,ASIA
467,801523347,Stub,Keo Puth Rasmey,Cambodia,15.497,ASIA
468,802456666,C,Khem Veasna,Cambodia,15.497,ASIA
469,802643748,Start,Tea Banh,Cambodia,15.497,ASIA
470,802839704,C,Ieng Sary,Cambodia,15.497,ASIA
471,803084525,Start,Son Ngoc Minh,Cambodia,15.497,ASIA
472,803230439,C,List of monarchs of Cambodia,Cambodia,15.497,ASIA
473,803481048,Stub,Ran Serey Leakhena,Cambodia,15.497,ASIA
474,803936929,C,Lon Non,Cambodia,15.497,ASIA
475,803936986,Start,Lon Nil,Cambodia,15.497,ASIA
476,804631223,C,Mu Sochua,Cambodia,15.497,ASIA
477,804717865,Start,Penn Nouth,Cambodia,15.497,ASIA
478,804785628,Start,Hang Chuon Naron,Cambodia,15.497,ASIA
479,805459200,Stub,Hong Sun Huot,Cambodia,15.497,ASIA
480,805740662,C,Sam Rainsy,Cambodia,15.497,ASIA
481,805876135,C,Nuon Chea,Cambodia,15.497,ASIA
482,805905770,B,Kao Kim Hourn,Cambodia,15.497,ASIA
483,806833311,C,Ieng Thirith,Cambodia,15.497,ASIA
484,806931313,C,Chau Sen Cocsal Chhum,Cambodia,15.497,ASIA
485,806997998,GA,Sar Kheng,Cambodia,15.497,ASIA
486,807003284,Start,Aun Pornmoniroth,Cambodia,15.497,ASIA
487,807025761,GA,Lon Nol,Cambodia,15.497,ASIA
488,401577829,Stub,Robert Douglas Cook,Canada,38.19,NORTHERN AMERICA
489,477962574,Stub,List of Canadian incumbents by year,Canada,38.19,NORTHERN AMERICA
490,632008524,Start,List of 2009 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
491,653527941,Stub,Rossy Barbour,Canada,38.19,NORTHERN AMERICA
492,667821864,C,Les Scheininger,Canada,38.19,NORTHERN AMERICA
493,667873261,Start,Patrick Canning,Canada,38.19,NORTHERN AMERICA
494,670917017,Stub,Gerald Hill (politician),Canada,38.19,NORTHERN AMERICA
495,670971940,Stub,John R. O'Dea,Canada,38.19,NORTHERN AMERICA
496,671122320,Start,Samuel J. Hefferton,Canada,38.19,NORTHERN AMERICA
497,676610041,Stub,Alexander Dunphy,Canada,38.19,NORTHERN AMERICA
498,676612108,Stub,Gordon Dawe,Canada,38.19,NORTHERN AMERICA
499,676732644,Stub,Paul Thoms,Canada,38.19,NORTHERN AMERICA
500,676734572,Stub,Frederick B. Rowe,Canada,38.19,NORTHERN AMERICA
501,676782180,Stub,Allan Evans (politician),Canada,38.19,NORTHERN AMERICA
502,676947124,Stub,Luke Woodrow,Canada,38.19,NORTHERN AMERICA
503,677094551,Stub,William G. Patterson,Canada,38.19,NORTHERN AMERICA
504,677724847,Stub,Freeman White (politician),Canada,38.19,NORTHERN AMERICA
505,677769770,Stub,William J. MacNeil,Canada,38.19,NORTHERN AMERICA
506,679623758,Stub,John Collins (Canadian politician),Canada,38.19,NORTHERN AMERICA
507,680618797,Stub,Barry Hynes,Canada,38.19,NORTHERN AMERICA
508,684050793,Stub,Brendan Howard,Canada,38.19,NORTHERN AMERICA
509,684903534,Stub,Wilson Callan,Canada,38.19,NORTHERN AMERICA
510,684903869,Stub,Rod Moores,Canada,38.19,NORTHERN AMERICA
511,688697227,Start,List of 2010 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
512,690205437,Stub,Harold Collins (Canadian politician),Canada,38.19,NORTHERN AMERICA
513,691747234,Stub,Speaker of the Legislative Assembly of the Province of Canada,Canada,38.19,NORTHERN AMERICA
514,698077739,Stub,"Rhinoceros Party of Canada candidates, 1980 Canadian federal election",Canada,38.19,NORTHERN AMERICA
515,703226576,Stub,David John Rankin,Canada,38.19,NORTHERN AMERICA
516,704136762,Stub,Robert Melville Smith,Canada,38.19,NORTHERN AMERICA
517,704516768,Start,Myra Freeman,Canada,38.19,NORTHERN AMERICA
518,705247791,Stub,Evelyn Shannon,Canada,38.19,NORTHERN AMERICA
519,705386024,Stub,George Little (Manitoba politician),Canada,38.19,NORTHERN AMERICA
520,705436088,Stub,Michael Rojeski,Canada,38.19,NORTHERN AMERICA
521,705539849,Stub,Gudmundur Fjelsted,Canada,38.19,NORTHERN AMERICA
522,705547266,Stub,Samuel Fletcher,Canada,38.19,NORTHERN AMERICA
523,706430270,Stub,John Crane (Canadian politician),Canada,38.19,NORTHERN AMERICA
524,706597779,Stub,Milton Peach,Canada,38.19,NORTHERN AMERICA
525,706758502,Stub,Claude Sheppard,Canada,38.19,NORTHERN AMERICA
526,706934829,Stub,Don Hollett,Canada,38.19,NORTHERN AMERICA
527,706942745,Stub,Art Reid,Canada,38.19,NORTHERN AMERICA
528,707172907,Stub,David Secord,Canada,38.19,NORTHERN AMERICA
529,707297623,Stub,Wally Firth,Canada,38.19,NORTHERN AMERICA
530,707632311,Stub,William R. Smallwood,Canada,38.19,NORTHERN AMERICA
531,707684781,Stub,C. Maxwell Lane,Canada,38.19,NORTHERN AMERICA
532,708179175,Stub,Charles Poulin,Canada,38.19,NORTHERN AMERICA
533,708813010,Stub,Pierre-Luc Paquette,Canada,38.19,NORTHERN AMERICA
534,708885126,Stub,Francis Badgley (merchant),Canada,38.19,NORTHERN AMERICA
535,708967094,Start,Michel Sikyea,Canada,38.19,NORTHERN AMERICA
536,709329316,Start,List of 2003 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
537,709329425,Start,List of 2004 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
538,709407679,Start,List of 2002 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
539,709407789,Start,List of 2001 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
540,709408821,Start,List of 2000 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
541,709408830,Start,List of 1999 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
542,709408965,Start,List of 1998 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
543,709455764,Start,Sonnee Cohen,Canada,38.19,NORTHERN AMERICA
544,709491780,Start,List of 1997 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
545,709492005,Start,List of 1996 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
546,709492007,Start,List of 1995 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
547,709492025,Start,List of 1994 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
548,709492105,Start,List of 1992 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
549,709492467,Start,List of 1991 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
550,709492558,Start,List of 1990 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
551,709519440,Start,List of 2005 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
552,710575028,C,Cyril Keeper,Canada,38.19,NORTHERN AMERICA
553,710619647,Stub,Adam Aptowitzer,Canada,38.19,NORTHERN AMERICA
554,710753764,Start,Yvon Picotte,Canada,38.19,NORTHERN AMERICA
555,711104781,Start,James Atebe,Canada,38.19,NORTHERN AMERICA
556,711603471,Start,List of 2007 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
557,712417981,Stub,Thomas Barnaby,Canada,38.19,NORTHERN AMERICA
558,712579431,Start,Mark Evaloarjuk,Canada,38.19,NORTHERN AMERICA
559,712601441,Stub,Jacques Bizard,Canada,38.19,NORTHERN AMERICA
560,712973728,C,Lawrence Martin (musician),Canada,38.19,NORTHERN AMERICA
561,713249389,Stub,Denis Viger,Canada,38.19,NORTHERN AMERICA
562,713981300,Stub,Aidan Maloney,Canada,38.19,NORTHERN AMERICA
563,714172218,Stub,Grafton Njootli,Canada,38.19,NORTHERN AMERICA
564,714722019,Start,William Albert Boucher,Canada,38.19,NORTHERN AMERICA
565,715055224,Stub,Marvin Gelber,Canada,38.19,NORTHERN AMERICA
566,715359989,Stub,Robert Robertson (politician),Canada,38.19,NORTHERN AMERICA
567,716489196,Stub,Maxime Lépine,Canada,38.19,NORTHERN AMERICA
568,716690197,Stub,Ambroise-Dydime Lépine,Canada,38.19,NORTHERN AMERICA
569,716908156,B,W. Garfield Case,Canada,38.19,NORTHERN AMERICA
570,716924009,Stub,Guy Williams (politician),Canada,38.19,NORTHERN AMERICA
571,716960979,Start,May Birchard,Canada,38.19,NORTHERN AMERICA
572,717061600,Stub,William Todd (1803–1873),Canada,38.19,NORTHERN AMERICA
573,717154850,Stub,Albert Planta,Canada,38.19,NORTHERN AMERICA
574,717397656,Stub,Jacques Viger (Member of the Assembly),Canada,38.19,NORTHERN AMERICA
575,717547859,Stub,Alexander Kennedy Isbister,Canada,38.19,NORTHERN AMERICA
576,717897492,Start,Stuart Lyon Smith,Canada,38.19,NORTHERN AMERICA
577,718265809,Stub,Michel Bénard,Canada,38.19,NORTHERN AMERICA
578,718852428,Start,Maurice Laframboise,Canada,38.19,NORTHERN AMERICA
579,719597828,Start,James Isbister,Canada,38.19,NORTHERN AMERICA
580,719598088,Start,Jean-Charles Chapais,Canada,38.19,NORTHERN AMERICA
581,720131548,Start,List of 1993 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
582,720131554,Start,List of 1989 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
583,720131559,Start,List of 1988 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
584,720133136,Start,List of 2008 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
585,720256444,Start,John Judah Glass,Canada,38.19,NORTHERN AMERICA
586,721006116,Stub,List of 1867 Canadian incumbents,Canada,38.19,NORTHERN AMERICA
587,721093245,Start,Lazarus Phillips,Canada,38.19,NORTHERN AMERICA
588,721792566,Stub,Samuel Hume Blake,Canada,38.19,NORTHERN AMERICA
589,722043055,Stub,Gilles Houde,Canada,38.19,NORTHERN AMERICA
590,723148572,C,Brenda Paris,Canada,38.19,NORTHERN AMERICA
591,723249393,Stub,Henry Judah,Canada,38.19,NORTHERN AMERICA
592,723252411,Stub,Rupert Bartlett,Canada,38.19,NORTHERN AMERICA
593,723253555,Start,Peter Bercovitch,Canada,38.19,NORTHERN AMERICA
594,723253656,Start,Maurice Hartt,Canada,38.19,NORTHERN AMERICA
595,723271862,Stub,Jerome Dinn,Canada,38.19,NORTHERN AMERICA
596,723308478,Stub,René Matteau,Canada,38.19,NORTHERN AMERICA
597,723348093,Start,Tom Hickey (politician),Canada,38.19,NORTHERN AMERICA
598,723377038,Stub,Myles Murray,Canada,38.19,NORTHERN AMERICA
599,723694660,Stub,Frederick Langdon Hubbard,Canada,38.19,NORTHERN AMERICA
600,724068863,Stub,Stephen Wallace (public servant),Canada,38.19,NORTHERN AMERICA
601,724678615,Start,Harry Blank,Canada,38.19,NORTHERN AMERICA
602,725395350,Stub,Hubert Kitchen,Canada,38.19,NORTHERN AMERICA
603,725401345,Stub,Uriah Strickland,Canada,38.19,NORTHERN AMERICA
604,725401404,Stub,Aubrey Gover,Canada,38.19,NORTHERN AMERICA
605,725403647,Stub,Alec Moores,Canada,38.19,NORTHERN AMERICA
606,725404809,Stub,Eugene Hiscock,Canada,38.19,NORTHERN AMERICA
607,725409378,Stub,H.R.V. Earle,Canada,38.19,NORTHERN AMERICA
608,725417107,Stub,Glenn Tobin,Canada,38.19,NORTHERN AMERICA
609,726662002,Stub,W. George Cross,Canada,38.19,NORTHERN AMERICA
610,728457018,C,François Beaulieu II,Canada,38.19,NORTHERN AMERICA
611,729104207,Stub,Alexander Macdonell of Greenfield,Canada,38.19,NORTHERN AMERICA
612,729767652,Start,Steve Owens (politician),Canada,38.19,NORTHERN AMERICA
613,730002481,Start,Howard McCurdy,Canada,38.19,NORTHERN AMERICA
614,730706462,C,Jeremy Akerman,Canada,38.19,NORTHERN AMERICA
615,730830430,Start,Office-holders of Canada,Canada,38.19,NORTHERN AMERICA
616,733451024,Start,Louis Singer,Canada,38.19,NORTHERN AMERICA
617,734484063,Start,Edward Whelan (Canadian politician),Canada,38.19,NORTHERN AMERICA
618,734799659,Start,Wilfred McDonald,Canada,38.19,NORTHERN AMERICA
619,735721150,Stub,Kevin Parsons Sr.,Canada,38.19,NORTHERN AMERICA
620,735809835,Start,Hugh Twomey,Canada,38.19,NORTHERN AMERICA
621,736826045,Stub,Alexander Grant Dallas,Canada,38.19,NORTHERN AMERICA
622,737118230,Stub,John L. Brown (Ontario politician),Canada,38.19,NORTHERN AMERICA
623,738242188,Start,Jean Baptiste Wilkie,Canada,38.19,NORTHERN AMERICA
624,738943928,Stub,Stanley Hall (politician),Canada,38.19,NORTHERN AMERICA
625,739134923,Start,Samuel Genest,Canada,38.19,NORTHERN AMERICA
626,740276158,Start,David Berger (Canadian politician),Canada,38.19,NORTHERN AMERICA
627,740276869,C,David Rotenberg,Canada,38.19,NORTHERN AMERICA
628,740441527,Stub,Aubrey Senior,Canada,38.19,NORTHERN AMERICA
629,740482412,Stub,Neil Fraser (civil servant),Canada,38.19,NORTHERN AMERICA
630,740863576,Start,Thomas McKay (Northwest Territories politician),Canada,38.19,NORTHERN AMERICA
631,740863717,Stub,Peter Fraser (Northwest Territories politician),Canada,38.19,NORTHERN AMERICA
632,741266718,Start,Ron Ghitter,Canada,38.19,NORTHERN AMERICA
633,742618365,Stub,Esau Schafer,Canada,38.19,NORTHERN AMERICA
634,742989409,Stub,Michael S. Martin,Canada,38.19,NORTHERN AMERICA
635,743342114,Stub,Wayne Jim,Canada,38.19,NORTHERN AMERICA
636,743352732,Stub,William Angus Dickson,Canada,38.19,NORTHERN AMERICA
637,743802406,Start,James Laxer,Canada,38.19,NORTHERN AMERICA
638,743934426,Start,Robert Duncan Wilmot,Canada,38.19,NORTHERN AMERICA
639,744260793,Start,William Steeves,Canada,38.19,NORTHERN AMERICA
640,744493549,Start,List of Canadian ministries,Canada,38.19,NORTHERN AMERICA
641,744724453,Start,John Hamilton Gray (New Brunswick politician),Canada,38.19,NORTHERN AMERICA
642,744726413,Start,Lawrence Armstrong,Canada,38.19,NORTHERN AMERICA
643,744887895,Start,Peter Mitchell (politician),Canada,38.19,NORTHERN AMERICA
644,745111909,Start,George Benjamin (Orangeman),Canada,38.19,NORTHERN AMERICA
645,745448033,Start,Jean Alfred,Canada,38.19,NORTHERN AMERICA
646,745453138,Start,Moe Mantha Sr.,Canada,38.19,NORTHERN AMERICA
647,745678622,Start,Samuel Factor (Canadian politician),Canada,38.19,NORTHERN AMERICA
648,746467178,Start,Leon Crestohl,Canada,38.19,NORTHERN AMERICA
649,746471129,Start,Frederick E. Harrison,Canada,38.19,NORTHERN AMERICA
650,746727879,Start,Solomon Hart Green,Canada,38.19,NORTHERN AMERICA
651,746891841,Stub,George T. Marsh,Canada,38.19,NORTHERN AMERICA
652,746916216,Stub,J. A. McCaul,Canada,38.19,NORTHERN AMERICA
653,747526324,Start,John O'Neill (Canadian politician),Canada,38.19,NORTHERN AMERICA
654,748140172,Start,George Coles (politician),Canada,38.19,NORTHERN AMERICA
655,749483611,Stub,John William Ritchie,Canada,38.19,NORTHERN AMERICA
656,749552058,Start,Mickey Hennessy,Canada,38.19,NORTHERN AMERICA
657,750062937,Start,Jeff Rose,Canada,38.19,NORTHERN AMERICA
658,750436001,Start,Jacob Æmilius Irving,Canada,38.19,NORTHERN AMERICA
659,751176274,Stub,John N. Anderson,Canada,38.19,NORTHERN AMERICA
660,751807970,Stub,Arthur S. Mifflin,Canada,38.19,NORTHERN AMERICA
661,751987164,Start,Wallace House (politician),Canada,38.19,NORTHERN AMERICA
662,752068111,Start,Ernie Tate,Canada,38.19,NORTHERN AMERICA
663,753367995,C,Yvon Dumont,Canada,38.19,NORTHERN AMERICA
664,753379799,Start,James Cockburn (politician),Canada,38.19,NORTHERN AMERICA
665,755386512,Start,Firmin Monestime,Canada,38.19,NORTHERN AMERICA
666,756279684,Start,Elmer Knutson,Canada,38.19,NORTHERN AMERICA
667,756291644,Start,Ray Kingsmith,Canada,38.19,NORTHERN AMERICA
668,756551426,Stub,David Smith (Quebec politician),Canada,38.19,NORTHERN AMERICA
669,756552638,Stub,Frantz Benjamin,Canada,38.19,NORTHERN AMERICA
670,756554677,Start,Irving Gerstein,Canada,38.19,NORTHERN AMERICA
671,756555976,Stub,Jonathan Valois,Canada,38.19,NORTHERN AMERICA
672,756556561,Start,Leo Kolber,Canada,38.19,NORTHERN AMERICA
673,756558693,Stub,Ovid Jackson,Canada,38.19,NORTHERN AMERICA
674,756570254,Start,Richard Marceau,Canada,38.19,NORTHERN AMERICA
675,756570822,Start,Russell Copeman,Canada,38.19,NORTHERN AMERICA
676,756572403,Start,Yoine Goldstein,Canada,38.19,NORTHERN AMERICA
677,756574108,Stub,Keith Goulet,Canada,38.19,NORTHERN AMERICA
678,756585976,Stub,Ovide Alakannuark,Canada,38.19,NORTHERN AMERICA
679,756585982,Stub,Ron Elliott (politician),Canada,38.19,NORTHERN AMERICA
680,756585983,Stub,David Iqaqrialu,Canada,38.19,NORTHERN AMERICA
681,756585988,Stub,Patterk Netser,Canada,38.19,NORTHERN AMERICA
682,756585989,Stub,Donald Havioyak,Canada,38.19,NORTHERN AMERICA
683,756585996,Start,Kevin O'Brien (Nunavut politician),Canada,38.19,NORTHERN AMERICA
684,756585998,Start,Samuel Nuqingaq,Canada,38.19,NORTHERN AMERICA
685,756585999,Stub,Daniel Shewchuk,Canada,38.19,NORTHERN AMERICA
686,756586002,Stub,Hezakiah Oshutapik,Canada,38.19,NORTHERN AMERICA
687,756587157,Start,David Chudnovsky (politician),Canada,38.19,NORTHERN AMERICA
688,756587370,Stub,Doug Oldford,Canada,38.19,NORTHERN AMERICA
689,756588884,Stub,Kevin Menicoche,Canada,38.19,NORTHERN AMERICA
690,756588999,Start,Lindsay Blackett,Canada,38.19,NORTHERN AMERICA
691,756591021,Stub,Stelman Flynn,Canada,38.19,NORTHERN AMERICA
692,756764820,Start,Anita Neville,Canada,38.19,NORTHERN AMERICA
693,756793754,Start,Erminie Cohen,Canada,38.19,NORTHERN AMERICA
694,756827167,Stub,Monique Richard,Canada,38.19,NORTHERN AMERICA
695,756833298,Start,Vivian Barbot,Canada,38.19,NORTHERN AMERICA
696,756994842,Stub,Walt Secord,Canada,38.19,NORTHERN AMERICA
697,757340941,B,Esther Shiner,Canada,38.19,NORTHERN AMERICA
698,757841167,Stub,Peter Kilabuk,Canada,38.19,NORTHERN AMERICA
699,758196830,C,Steve Mantis,Canada,38.19,NORTHERN AMERICA
700,758368304,Start,Thomas Malone (politician),Canada,38.19,NORTHERN AMERICA
701,758498194,Start,Pierre Sévigny,Canada,38.19,NORTHERN AMERICA
702,758814005,Start,Vance Badawey,Canada,38.19,NORTHERN AMERICA
703,759068429,Stub,Joseph Cohen,Canada,38.19,NORTHERN AMERICA
704,759216527,Start,Edward Barron Chandler,Canada,38.19,NORTHERN AMERICA
705,759365933,Start,Christin Milloy,Canada,38.19,NORTHERN AMERICA
706,759441852,Stub,Gerry Organ,Canada,38.19,NORTHERN AMERICA
707,760183672,Stub,Jobie Nutarak,Canada,38.19,NORTHERN AMERICA
708,760716476,C,Cuthbert Grant,Canada,38.19,NORTHERN AMERICA
709,760733809,C,Samuel Leonard Tilley,Canada,38.19,NORTHERN AMERICA
710,761104451,Stub,Norman Yakeleya,Canada,38.19,NORTHERN AMERICA
711,761604965,Start,Edward Palmer (Canadian politician),Canada,38.19,NORTHERN AMERICA
712,761630386,Stub,André-Gilles Fortin,Canada,38.19,NORTHERN AMERICA
713,761737356,Start,Stanley G. Grizzle,Canada,38.19,NORTHERN AMERICA
714,762182031,Start,Janine Krieber,Canada,38.19,NORTHERN AMERICA
715,763591385,Stub,J. Trevor Morgan,Canada,38.19,NORTHERN AMERICA
716,763667690,Start,Robert B. Dickey,Canada,38.19,NORTHERN AMERICA
